n,module,old,new,src,grain,window,metric,note
101,VB_41_identity_global.csv,persistence,xwin__all__base__persistence,xwin,all,base,persistence,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
101,VB_41_identity_global.csv,ramp_hiturn,xwin__all__hiturn__ramp,xwin,all,hiturn,ramp,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
101,VB_41_identity_global.csv,ramp_recent,xwin__all__recent__ramp,xwin,all,recent,ramp,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
101,VB_41_identity_global.csv,stake_ramp,xwin__all__base__stake_ramp,xwin,all,base,stake_ramp,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
101,VB_41_identity_global.csv,vip_tier,xwin__all__base__vip_tier,xwin,all,base,vip_tier,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
101,VB_41_identity_global.csv,economic_value,xwin__all__base__economic_value,xwin,all,base,economic_value,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
101,VB_41_identity_global.csv,risk_value,xwin__all__base__risk_value,xwin,all,base,risk_value,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
101,VB_41_identity_global.csv,pr_stake,xwin__all__base__pr_stake,xwin,all,base,pr_stake,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
101,VB_41_identity_global.csv,action_priority,xwin__all__base__action_priority,xwin,all,base,action_priority,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
102,VB_41b_identity_strata.csv,stake,xagg__G81__base__stake,xagg,G81,base,stake,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,valid_bet,xagg__G81__base__valid_bet,xagg,G81,base,valid_bet,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,profit,xagg__G81__base__profit,xagg,G81,base,profit,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,n_bets,xagg__G81__base__n_bets,xagg,G81,base,n_bets,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,n_rounds,xagg__G81__base__n_rounds,xagg,G81,base,n_rounds,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,roi,xagg__G81__base__roi,xagg,G81,base,roi,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,roi_hiturn,xagg__G81__hiturn__roi,xagg,G81,hiturn,roi,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,roi_non_hiturn,xagg__G81__non_hiturn__roi,xagg,G81,non_hiturn,roi,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,roi_ex_rebate,xagg__G81__base__roi_ex_rebate,xagg,G81,base,roi_ex_rebate,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,roi_numerator,xagg__G81__base__roi_numerator,xagg,G81,base,roi_numerator,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,roi_denominator,xagg__G81__base__roi_denominator,xagg,G81,base,roi_denominator,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,roi_denominator_status,xagg__G81__base__roi_denominator_status,xagg,G81,base,roi_denominator_status,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,rebate_cost,xagg__G81__base__rebate_cost,xagg,G81,base,rebate_cost,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,agent_cost,xagg__G81__base__agent_cost,xagg,G81,base,agent_cost,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,net_margin,xagg__G81__base__net_margin,xagg,G81,base,net_margin,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,net_margin_rate,xagg__G81__base__net_margin_rate,xagg,G81,base,net_margin_rate,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,avg_stake_per_bet,xagg__G81__base__avg_stake_per_bet,xagg,G81,base,avg_stake_per_bet,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,avg_valid_bet_per_round,xagg__G81__base__avg_valid_bet_per_round,xagg,G81,base,avg_valid_bet_per_round,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,avg_profit_per_round,xagg__G81__base__avg_profit_per_round,xagg,G81,base,avg_profit_per_round,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,avg_profit_per_day,xagg__G81__base__avg_profit_per_day,xagg,G81,base,avg_profit_per_day,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,avg_profit_per_shoe,xagg__G81__base__avg_profit_per_shoe,xagg,G81,base,avg_profit_per_shoe,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,avg_stake_per_active_day,xagg__G81__base__avg_stake_per_active_day,xagg,G81,base,avg_stake_per_active_day,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,avg_rounds_per_active_day,xagg__G81__base__avg_rounds_per_active_day,xagg,G81,base,avg_rounds_per_active_day,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,avg_stake_hiturn,xagg__G81__hiturn__avg_stake,xagg,G81,hiturn,avg_stake,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,avg_stake_non_hiturn,xagg__G81__non_hiturn__avg_stake,xagg,G81,non_hiturn,avg_stake,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,p25_stake,xagg__G81__base__p25_stake,xagg,G81,base,p25_stake,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,p50_stake,xagg__G81__base__p50_stake,xagg,G81,base,p50_stake,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,p75_stake,xagg__G81__base__p75_stake,xagg,G81,base,p75_stake,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,p90_stake,xagg__G81__base__p90_stake,xagg,G81,base,p90_stake,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,p95_stake,xagg__G81__base__p95_stake,xagg,G81,base,p95_stake,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,p99_stake,xagg__G81__base__p99_stake,xagg,G81,base,p99_stake,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,p50_valid_bet,xagg__G81__base__p50_valid_bet,xagg,G81,base,p50_valid_bet,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,p50_profit,xagg__G81__base__p50_profit,xagg,G81,base,p50_profit,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,p95_over_p50,xagg__G81__base__p95_over_p50,xagg,G81,base,p95_over_p50,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,p99_over_p50,xagg__G81__base__p99_over_p50,xagg,G81,base,p99_over_p50,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,avg_over_p50,xagg__G81__base__avg_over_p50,xagg,G81,base,avg_over_p50,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,common_table_count,xagg__G81__base__common_table_count,xagg,G81,base,common_table_count,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,common_dealer_count,xagg__G81__base__common_dealer_count,xagg,G81,base,common_dealer_count,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,common_ip_count,xagg__G81__base__common_ip_count,xagg,G81,base,common_ip_count,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,common_product_count,xagg__G81__base__common_product_count,xagg,G81,base,common_product_count,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,share_hiturn,xagg__G81__hiturn__share,xagg,G81,hiturn,share,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,hold_rate,xagg__G81__base__hold_rate,xagg,G81,base,hold_rate,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,hold_rate_hiturn,xagg__G81__hiturn__hold_rate,xagg,G81,hiturn,hold_rate,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,rebate_rate_actual,xagg__G81__base__rebate_rate_actual,xagg,G81,base,rebate_rate_actual,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,rebate_pct_config,xagg__G81__base__rebate_pct_config,xagg,G81,base,rebate_pct_config,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,turnover_multiple,xagg__G81__base__turnover_multiple,xagg,G81,base,turnover_multiple,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,free_comm_rate,xagg__G81__base__free_comm_rate,xagg,G81,base,free_comm_rate,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,roi_delta_hiturn,xagg__G81__hiturn__roi_delta,xagg,G81,hiturn,roi_delta,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,first_seen,xagg__G81__base__first_seen,xagg,G81,base,first_seen,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,last_seen,xagg__G81__base__last_seen,xagg,G81,base,last_seen,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,active_days,xagg__G81__base__active_days,xagg,G81,base,active_days,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,active_shoes,xagg__G81__base__active_shoes,xagg,G81,base,active_shoes,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,active_sessions,xagg__G81__base__active_sessions,xagg,G81,base,active_sessions,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,span_days,xagg__G81__base__span_days,xagg,G81,base,span_days,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,persistence,xagg__G81__base__persistence,xagg,G81,base,persistence,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,ramp_hiturn,xagg__G81__hiturn__ramp,xagg,G81,hiturn,ramp,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,ramp_recent,xagg__G81__recent__ramp,xagg,G81,recent,ramp,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,stake_ramp,xagg__G81__base__stake_ramp,xagg,G81,base,stake_ramp,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,vip_tier,xagg__G81__base__vip_tier,xagg,G81,base,vip_tier,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,economic_value,xagg__G81__base__economic_value,xagg,G81,base,economic_value,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,risk_value,xagg__G81__base__risk_value,xagg,G81,base,risk_value,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,pr_stake,xagg__G81__base__pr_stake,xagg,G81,base,pr_stake,P0-1 需按本件 grain 重聚合后方可用此名
102,VB_41b_identity_strata.csv,action_priority,xagg__G81__base__action_priority,xagg,G81,base,action_priority,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,stake,xagg__G82__base__stake,xagg,G82,base,stake,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,valid_bet,xagg__G82__base__valid_bet,xagg,G82,base,valid_bet,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,profit,xagg__G82__base__profit,xagg,G82,base,profit,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,n_bets,xagg__G82__base__n_bets,xagg,G82,base,n_bets,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,n_rounds,xagg__G82__base__n_rounds,xagg,G82,base,n_rounds,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,roi,xagg__G82__base__roi,xagg,G82,base,roi,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,roi_hiturn,xagg__G82__hiturn__roi,xagg,G82,hiturn,roi,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,roi_non_hiturn,xagg__G82__non_hiturn__roi,xagg,G82,non_hiturn,roi,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,roi_ex_rebate,xagg__G82__base__roi_ex_rebate,xagg,G82,base,roi_ex_rebate,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,roi_numerator,xagg__G82__base__roi_numerator,xagg,G82,base,roi_numerator,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,roi_denominator,xagg__G82__base__roi_denominator,xagg,G82,base,roi_denominator,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,roi_denominator_status,xagg__G82__base__roi_denominator_status,xagg,G82,base,roi_denominator_status,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,rebate_cost,xagg__G82__base__rebate_cost,xagg,G82,base,rebate_cost,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,agent_cost,xagg__G82__base__agent_cost,xagg,G82,base,agent_cost,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,net_margin,xagg__G82__base__net_margin,xagg,G82,base,net_margin,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,net_margin_rate,xagg__G82__base__net_margin_rate,xagg,G82,base,net_margin_rate,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,avg_stake_per_bet,xagg__G82__base__avg_stake_per_bet,xagg,G82,base,avg_stake_per_bet,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,avg_valid_bet_per_round,xagg__G82__base__avg_valid_bet_per_round,xagg,G82,base,avg_valid_bet_per_round,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,avg_profit_per_round,xagg__G82__base__avg_profit_per_round,xagg,G82,base,avg_profit_per_round,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,avg_profit_per_day,xagg__G82__base__avg_profit_per_day,xagg,G82,base,avg_profit_per_day,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,avg_profit_per_shoe,xagg__G82__base__avg_profit_per_shoe,xagg,G82,base,avg_profit_per_shoe,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,avg_stake_per_active_day,xagg__G82__base__avg_stake_per_active_day,xagg,G82,base,avg_stake_per_active_day,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,avg_rounds_per_active_day,xagg__G82__base__avg_rounds_per_active_day,xagg,G82,base,avg_rounds_per_active_day,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,avg_stake_hiturn,xagg__G82__hiturn__avg_stake,xagg,G82,hiturn,avg_stake,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,avg_stake_non_hiturn,xagg__G82__non_hiturn__avg_stake,xagg,G82,non_hiturn,avg_stake,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,p25_stake,xagg__G82__base__p25_stake,xagg,G82,base,p25_stake,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,p50_stake,xagg__G82__base__p50_stake,xagg,G82,base,p50_stake,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,p75_stake,xagg__G82__base__p75_stake,xagg,G82,base,p75_stake,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,p90_stake,xagg__G82__base__p90_stake,xagg,G82,base,p90_stake,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,p95_stake,xagg__G82__base__p95_stake,xagg,G82,base,p95_stake,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,p99_stake,xagg__G82__base__p99_stake,xagg,G82,base,p99_stake,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,p50_valid_bet,xagg__G82__base__p50_valid_bet,xagg,G82,base,p50_valid_bet,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,p50_profit,xagg__G82__base__p50_profit,xagg,G82,base,p50_profit,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,p95_over_p50,xagg__G82__base__p95_over_p50,xagg,G82,base,p95_over_p50,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,p99_over_p50,xagg__G82__base__p99_over_p50,xagg,G82,base,p99_over_p50,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,avg_over_p50,xagg__G82__base__avg_over_p50,xagg,G82,base,avg_over_p50,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,common_table_count,xagg__G82__base__common_table_count,xagg,G82,base,common_table_count,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,common_dealer_count,xagg__G82__base__common_dealer_count,xagg,G82,base,common_dealer_count,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,common_ip_count,xagg__G82__base__common_ip_count,xagg,G82,base,common_ip_count,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,common_product_count,xagg__G82__base__common_product_count,xagg,G82,base,common_product_count,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,share_hiturn,xagg__G82__hiturn__share,xagg,G82,hiturn,share,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,hold_rate,xagg__G82__base__hold_rate,xagg,G82,base,hold_rate,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,hold_rate_hiturn,xagg__G82__hiturn__hold_rate,xagg,G82,hiturn,hold_rate,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,rebate_rate_actual,xagg__G82__base__rebate_rate_actual,xagg,G82,base,rebate_rate_actual,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,rebate_pct_config,xagg__G82__base__rebate_pct_config,xagg,G82,base,rebate_pct_config,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,turnover_multiple,xagg__G82__base__turnover_multiple,xagg,G82,base,turnover_multiple,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,free_comm_rate,xagg__G82__base__free_comm_rate,xagg,G82,base,free_comm_rate,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,roi_delta_hiturn,xagg__G82__hiturn__roi_delta,xagg,G82,hiturn,roi_delta,P0-1 需按本件 grain 重聚合后方可用此名
103,VB_41b_identity_strata_v18b.csv,first_seen,xagg__G82__base__first_seen,xagg,G82,base,first_seen,P0-1 需按本件 grain 重聚合后方可用此名
