源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,mem_id,site,sid,this_login,last_login,ip,info,on_line,来源库,来源表,ODS表名,同步时间
1638118,2019-08-05,1638118,0,,2019-08-05T13:59:35Z,2019-05-13 22:13:41,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1638951,2019-08-05,1638951,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1641081,2019-08-05,1641081,0,,2019-08-05T13:59:35Z,2019-07-20 21:50:06,103.67.207.182,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1642094,2019-08-05,1642094,0,,2019-08-05T13:59:35Z,2018-12-15 00:01:11,180.178.60.218,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1642260,2019-08-05,1642260,0,,2019-08-05T13:59:35Z,2019-05-15 05:52:35,203.174.48.211,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1642688,2019-08-05,1642688,0,,2019-08-05T13:59:35Z,2019-04-16 23:50:39,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1643099,2019-08-05,1643099,0,,2019-08-05T13:59:35Z,2019-07-20 15:55:08,103.206.123.90,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1644951,2019-08-05,1644951,0,,2019-08-05T13:59:35Z,2019-04-01 10:04:02,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1644979,2019-08-05,1644979,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,45.56.153.214,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1646252,2019-08-05,1646252,0,,2019-08-05T13:59:35Z,2019-05-30 04:36:18,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1646336,2019-08-05,1646336,0,,2019-08-05T13:59:35Z,2019-04-22 00:19:36,202.60.228.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1646589,2019-08-05,1646589,0,,2019-08-05T13:59:35Z,2019-05-05 17:43:33,180.178.60.218,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1646769,2019-08-05,1646769,0,,2019-08-05T13:59:35Z,2019-06-08 00:43:37,175.98.118.204,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1648414,2019-08-05,1648414,0,,2019-08-05T13:59:35Z,2019-07-17 11:04:21,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1648437,2019-08-05,1648437,0,,2019-08-05T13:59:35Z,2019-07-08 16:25:10,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1648494,2019-08-05,1648494,0,,2019-08-05T13:59:35Z,2019-02-25 11:36:26,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1648636,2019-08-05,1648636,0,,2019-08-05T13:59:35Z,2019-07-29 14:54:59,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1648704,2019-08-05,1648704,0,,2019-08-05T13:59:35Z,2019-05-08 09:03:46,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1649174,2019-08-05,1649174,0,,2019-08-05T13:59:35Z,2019-08-01 04:48:36,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1649473,2019-08-05,1649473,0,,2019-08-05T13:59:35Z,2019-07-12 12:41:24,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1649702,2019-08-05,1649702,0,,2019-08-05T13:59:35Z,2019-05-22 16:29:19,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1649782,2019-08-05,1649782,0,,2019-08-05T13:59:35Z,2019-07-17 07:55:56,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1649943,2019-08-05,1649943,0,,2019-08-05T13:59:35Z,2019-07-28 17:24:31,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1649995,2019-08-05,1649995,0,,2019-08-05T13:59:35Z,2019-07-04 00:18:33,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1650182,2019-08-05,1650182,0,,2019-08-05T13:59:35Z,2019-06-17 21:03:16,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1650362,2019-08-05,1650362,0,,2019-08-05T13:59:35Z,2019-05-29 18:18:46,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1650383,2019-08-05,1650383,0,,2019-08-05T13:59:35Z,2019-06-09 10:45:18,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1650453,2019-08-05,1650453,0,,2019-08-05T13:59:35Z,2019-07-31 20:23:02,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1650523,2019-08-05,1650523,0,,2019-08-05T13:59:35Z,2019-05-15 05:57:53,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1650604,2019-08-05,1650604,0,,2019-08-05T13:59:35Z,2019-07-03 11:26:34,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1650671,2019-08-05,1650671,0,,2019-08-05T13:59:35Z,2019-03-18 12:04:13,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1650736,2019-08-05,1650736,0,,2019-08-05T13:59:35Z,2019-06-17 09:13:21,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1650851,2019-08-05,1650851,0,,2019-08-05T13:59:35Z,2019-07-26 11:45:21,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1650940,2019-08-05,1650940,0,,2019-08-05T13:59:35Z,2019-06-01 11:40:37,202.60.228.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1651110,2019-08-05,1651110,0,,2019-08-05T13:59:35Z,2019-05-31 21:29:58,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1651159,2019-08-05,1651159,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1651165,2019-08-05,1651165,0,,2019-08-05T13:59:35Z,2019-07-12 19:43:20,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1651294,2019-08-05,1651294,0,,2019-08-05T13:59:35Z,2019-05-14 16:09:02,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1651305,2019-08-05,1651305,0,,2019-08-05T13:59:35Z,2019-02-11 11:04:03,103.67.205.45,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1651353,2019-08-05,1651353,0,,2019-08-05T13:59:35Z,2019-01-09 14:01:01,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1651455,2019-08-05,1651455,0,,2019-08-05T13:59:35Z,2019-06-17 10:17:13,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1651599,2019-08-05,1651599,0,,2019-08-05T13:59:35Z,2019-07-30 21:06:53,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1651696,2019-08-05,1651696,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,103.67.205.48,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1651772,2019-08-05,1651772,0,,2019-08-05T13:59:35Z,2019-07-28 14:10:20,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1652970,2019-08-05,1652970,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,125.252.102.57,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1653207,2019-08-05,1653207,0,,2019-08-05T13:59:35Z,2019-07-27 21:36:22,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1655517,2019-08-05,1655517,0,,2019-08-05T13:59:35Z,2019-05-27 20:32:55,103.67.205.46,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1656413,2019-08-05,1656413,0,,2019-08-05T13:59:35Z,2019-06-26 14:43:11,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1656418,2019-08-05,1656418,0,,2019-08-05T13:59:35Z,2019-05-30 22:54:39,119.56.106.117,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1656839,2019-08-05,1656839,0,,2019-08-05T13:59:35Z,2019-07-08 15:51:41,103.67.207.182,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1657186,2019-08-05,1657186,0,,2019-08-05T13:59:35Z,2019-06-15 22:25:52,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1657277,2019-08-05,1657277,0,,2019-08-05T13:59:35Z,2019-05-04 17:16:05,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1657481,2019-08-05,1657481,0,,2019-08-05T13:59:35Z,2019-07-09 15:58:40,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1657661,2019-08-05,1657661,0,,2019-08-05T13:59:35Z,2019-06-04 22:11:37,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1658096,2019-08-05,1658096,0,,2019-08-05T13:59:35Z,2019-06-28 16:34:07,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1658373,2019-08-05,1658373,0,,2019-08-05T13:59:35Z,2019-07-31 21:16:24,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1658585,2019-08-05,1658585,0,,2019-08-05T13:59:35Z,2019-05-11 11:05:12,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1658622,2019-08-05,1658622,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1658907,2019-08-05,1658907,0,,2019-08-05T13:59:35Z,2019-05-04 18:07:02,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1659101,2019-08-05,1659101,0,,2019-08-05T13:59:35Z,2019-07-21 00:49:32,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1659115,2019-08-05,1659115,0,,2019-08-05T13:59:35Z,2019-06-05 15:52:55,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1659148,2019-08-05,1659148,0,,2019-08-05T13:59:35Z,2019-07-02 15:55:29,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1659211,2019-08-05,1659211,0,,2019-08-05T13:59:35Z,2019-06-30 23:35:26,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1659361,2019-08-05,1659361,0,,2019-08-05T13:59:35Z,2019-07-23 02:19:32,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1659473,2019-08-05,1659473,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,103.67.205.144,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1659943,2019-08-05,1659943,0,,2019-08-05T13:59:35Z,2019-06-07 13:08:25,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1660781,2019-08-05,1660781,0,,2019-08-05T13:59:35Z,2019-06-18 14:25:07,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1662139,2019-08-05,1662139,0,,2019-08-05T13:59:35Z,2019-06-16 22:19:01,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1662587,2019-08-05,1662587,0,,2019-08-05T13:59:35Z,2019-05-16 23:15:08,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1662953,2019-08-05,1662953,0,,2019-08-05T13:59:35Z,2019-04-01 10:04:02,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1663251,2019-08-05,1663251,0,,2019-08-05T13:59:35Z,2019-03-04 11:03:05,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1663685,2019-08-05,1663685,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1663723,2019-08-05,1663723,0,,2019-08-05T13:59:35Z,2019-05-18 10:40:01,180.178.60.218,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1663903,2019-08-05,1663903,0,,2019-08-05T13:59:35Z,2019-01-28 12:05:25,52.199.191.204,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1663983,2019-08-05,1663983,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1663997,2019-08-05,1663997,0,,2019-08-05T13:59:35Z,2019-06-11 14:16:15,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1664040,2019-08-05,1664040,0,,2019-08-05T13:59:35Z,2019-05-27 01:53:36,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1664187,2019-08-05,1664187,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1664297,2019-08-05,1664297,0,,2019-08-05T13:59:35Z,2019-07-27 15:47:20,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1664475,2019-08-05,1664475,0,,2019-08-05T13:59:35Z,2019-07-30 22:54:16,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1664657,2019-08-05,1664657,0,,2019-08-05T13:59:35Z,2019-05-24 09:56:15,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1664660,2019-08-05,1664660,0,,2019-08-05T13:59:35Z,2019-01-10 16:01:01,52.199.191.204,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1664835,2019-08-05,1664835,0,,2019-08-05T13:59:35Z,2019-07-18 14:38:35,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1664951,2019-08-05,1664951,0,,2019-08-05T13:59:35Z,2019-06-02 02:43:02,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1664993,2019-08-05,1664993,0,,2019-08-05T13:59:35Z,2019-07-09 00:11:02,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1665122,2019-08-05,1665122,0,,2019-08-05T13:59:35Z,2019-07-28 11:51:53,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1665157,2019-08-05,1665157,0,,2019-08-05T13:59:35Z,2019-04-01 10:04:02,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1665562,2019-08-05,1665562,0,,2019-08-05T13:59:35Z,2019-07-28 17:54:05,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1665588,2019-08-05,1665588,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1665597,2019-08-05,1665597,0,,2019-08-05T13:59:35Z,2019-06-06 18:12:01,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1665666,2019-08-05,1665666,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
166648,2019-08-05,166648,0,,2019-08-05T13:59:35Z,2019-04-08 12:03:47,202.60.228.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:25Z
1666650,2019-08-05,1666650,0,,2019-08-05T13:59:35Z,2019-07-10 16:12:55,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1666891,2019-08-05,1666891,0,,2019-08-05T13:59:35Z,2019-06-08 00:23:04,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1667221,2019-08-05,1667221,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,103.67.205.47,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1667235,2019-08-05,1667235,0,,2019-08-05T13:59:35Z,2019-05-17 22:57:55,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1667282,2019-08-05,1667282,0,,2019-08-05T13:59:35Z,2019-05-24 08:28:44,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
166784,2019-08-05,166784,0,,2019-08-05T13:59:35Z,2018-12-17 00:01:01,43.245.200.41,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:25Z
1668166,2019-08-05,1668166,0,,2019-08-05T13:59:35Z,2019-05-25 18:38:10,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1669270,2019-08-05,1669270,0,,2019-08-05T13:59:35Z,2019-04-01 10:04:02,52.199.191.204,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1669323,2019-08-05,1669323,0,,2019-08-05T13:59:35Z,2019-07-31 08:20:58,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1669328,2019-08-05,1669328,0,,2019-08-05T13:59:35Z,2019-02-04 12:03:19,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1669337,2019-08-05,1669337,0,,2019-08-05T13:59:35Z,2019-07-06 11:08:27,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1669412,2019-08-05,1669412,0,,2019-08-05T13:59:35Z,2019-06-25 07:12:50,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1669473,2019-08-05,1669473,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1669492,2019-08-05,1669492,0,,2019-08-05T13:59:35Z,2019-07-28 22:26:28,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1669503,2019-08-05,1669503,0,,2019-08-05T13:59:35Z,2019-07-31 12:25:19,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1669569,2019-08-05,1669569,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1669702,2019-08-05,1669702,0,,2019-08-05T13:59:35Z,2019-04-01 10:04:02,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1669735,2019-08-05,1669735,0,,2019-08-05T13:59:35Z,2019-06-05 14:11:45,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1670278,2019-08-05,1670278,0,,2019-08-05T13:59:35Z,2019-03-09 21:04:05,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1670376,2019-08-05,1670376,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,175.98.118.198,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1670652,2019-08-05,1670652,0,,2019-08-05T13:59:35Z,2019-04-08 12:03:47,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1670743,2019-08-05,1670743,0,,2019-08-05T13:59:35Z,2019-06-17 18:59:06,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1670893,2019-08-05,1670893,0,,2019-08-05T13:59:35Z,2019-07-13 20:05:07,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1671022,2019-08-05,1671022,0,,2019-08-05T13:59:35Z,2018-12-31 02:01:01,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1671104,2019-08-05,1671104,0,,2019-08-05T13:59:35Z,2019-05-10 21:40:01,103.1.250.19,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1671228,2019-08-05,1671228,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,175.98.118.198,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1671339,2019-08-05,1671339,0,,2019-08-05T13:59:35Z,2019-06-05 02:13:36,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1671455,2019-08-05,1671455,0,,2019-08-05T13:59:35Z,2019-07-27 22:00:18,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1671724,2019-08-05,1671724,0,,2019-08-05T13:59:35Z,2019-03-18 12:04:13,43.245.200.41,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1671984,2019-08-05,1671984,0,,2019-08-05T13:59:35Z,2019-07-10 13:31:11,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1671990,2019-08-05,1671990,0,,2019-08-05T13:59:35Z,2019-05-21 13:49:43,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1672139,2019-08-05,1672139,0,,2019-08-05T13:59:35Z,2019-01-20 22:01:01,125.252.102.57,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1672185,2019-08-05,1672185,0,,2019-08-05T13:59:35Z,2019-06-28 16:17:49,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1672295,2019-08-05,1672295,0,,2019-08-05T13:59:35Z,2019-06-06 00:22:47,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1672507,2019-08-05,1672507,0,,2019-08-05T13:59:35Z,2019-06-29 23:58:21,13.230.124.23,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1672524,2019-08-05,1672524,0,,2019-08-05T13:59:35Z,2019-07-26 19:49:51,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1672773,2019-08-05,1672773,0,,2019-08-05T13:59:35Z,2019-05-02 23:13:44,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1672947,2019-08-05,1672947,0,,2019-08-05T13:59:35Z,2019-07-31 13:20:22,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1672953,2019-08-05,1672953,0,,2019-08-05T13:59:35Z,2019-03-04 11:03:05,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1673363,2019-08-05,1673363,0,,2019-08-05T13:59:35Z,2019-01-14 11:05:58,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1673433,2019-08-05,1673433,0,,2019-08-05T13:59:35Z,2019-07-31 02:56:53,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1673723,2019-08-05,1673723,0,,2019-08-05T13:59:35Z,2019-07-20 12:18:45,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
167380,2019-08-05,167380,0,,2019-08-05T13:59:35Z,2019-07-25 17:58:28,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:25Z
1674124,2019-08-05,1674124,0,,2019-08-05T13:59:35Z,2019-06-01 22:42:49,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1674145,2019-08-05,1674145,0,,2019-08-05T13:59:35Z,2019-05-10 00:22:52,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1674877,2019-08-05,1674877,0,,2019-08-05T13:59:35Z,2019-07-06 19:57:26,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1675508,2019-08-05,1675508,0,,2019-08-05T13:59:35Z,2019-07-08 20:51:47,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1676005,2019-08-05,1676005,0,,2019-08-05T13:59:35Z,2019-05-23 20:29:01,202.60.228.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1676149,2019-08-05,1676149,0,,2019-08-05T13:59:35Z,2019-08-02 07:26:31,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1676720,2019-08-05,1676720,0,,2019-08-05T13:59:35Z,0000-00-00 00:00:00,13.124.56.227,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1676741,2019-08-05,1676741,0,,2019-08-05T13:59:35Z,2019-04-08 12:03:47,202.60.228.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1676769,2019-08-05,1676769,0,,2019-08-05T13:59:35Z,2019-05-08 07:38:47,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1676858,2019-08-05,1676858,0,,2019-08-05T13:59:35Z,2019-05-15 05:49:41,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1677144,2019-08-05,1677144,0,,2019-08-05T13:59:35Z,2019-06-02 21:33:08,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1677186,2019-08-05,1677186,0,,2019-08-05T13:59:35Z,2019-05-02 21:27:00,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1677216,2019-08-05,1677216,0,,2019-08-05T13:59:35Z,2019-01-28 12:05:25,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1677235,2019-08-05,1677235,0,,2019-08-05T13:59:35Z,2019-04-20 13:02:23,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1678918,2019-08-05,1678918,0,,2019-08-05T13:59:35Z,2019-05-16 14:01:31,54.249.132.152,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1679090,2019-08-05,1679090,0,,2019-08-05T13:59:35Z,2019-07-12 15:52:47,54.249.132.152,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1679337,2019-08-05,1679337,0,,2019-08-05T13:59:35Z,2019-03-04 11:03:05,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
